2026-08-18T15:49:46.900551,"$GNGGA,101947.00,2829.4267040,N,07704.7538401,E,5,15,0.8,277.792,M,-40.665,M,0.4,3553*72"
2026-08-18T15:49:47.109331,"$GNGGA,101947.20,2829.4267068,N,07704.7538427,E,5,15,0.8,277.790,M,-40.665,M,0.4,3553*7C"
2026-08-18T15:49:47.295493,"$GNGGA,101947.40,2829.4267124,N,07704.7538504,E,5,15,0.8,277.788,M,-40.665,M,0.4,3553*7A"
2026-08-18T15:49:47.482158,"$GNGGA,101947.60,2829.4267157,N,07704.7538559,E,5,15,0.8,277.800,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:49:47.696253,"$GNGGA,101947.80,2829.4267213,N,07704.7538652,E,5,15,0.8,277.793,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:49:47.901800,"$GNGGA,101948.00,2829.4267225,N,07704.7538667,E,5,14,0.8,277.792,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:49:48.094322,"$GNGGA,101948.20,2829.4267225,N,07704.7538716,E,5,14,0.8,277.787,M,-40.665,M,0.4,3553*7E"
2026-08-18T15:49:48.321172,"$GNGGA,101948.40,2829.4267199,N,07704.7538789,E,5,15,0.8,277.789,M,-40.665,M,0.4,3553*75"
2026-08-18T15:49:48.516268,"$GNGGA,101948.60,2829.4267092,N,07704.7538785,E,5,15,0.8,277.793,M,-40.665,M,0.4,3553*7A"
2026-08-18T15:49:48.699098,"$GNGGA,101948.80,2829.4267025,N,07704.7538792,E,5,16,0.8,277.792,M,-40.665,M,0.4,3553*7C"
2026-08-18T15:49:48.892847,"$GNGGA,101949.00,2829.4267030,N,07704.7538849,E,5,16,0.8,277.799,M,-40.665,M,0.4,3553*73"
2026-08-18T15:49:49.100071,"$GNGGA,101949.20,2829.4267007,N,07704.7538816,E,5,16,0.8,277.817,M,-40.665,M,0.4,3553*76"
2026-08-18T15:49:49.321410,"$GNGGA,101949.40,2829.4266949,N,07704.7538803,E,5,16,0.8,277.815,M,-40.665,M,0.4,3553*74"
2026-08-18T15:49:49.500409,"$GNGGA,101949.60,2829.4266882,N,07704.7538835,E,5,15,0.8,277.810,M,-40.665,M,0.4,3553*73"
2026-08-18T15:49:49.695889,"$GNGGA,101949.80,2829.4266864,N,07704.7538883,E,5,14,0.8,277.811,M,-40.665,M,0.4,3553*78"
2026-08-18T15:49:49.908108,"$GNGGA,101950.00,2829.4266803,N,07704.7538898,E,5,15,0.8,277.814,M,-40.665,M,0.4,3553*77"
2026-08-18T15:49:50.154329,"$GNGGA,101950.20,2829.4266676,N,07704.7538862,E,5,14,0.8,277.807,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:49:50.325382,"$GNGGA,101950.40,2829.4266522,N,07704.7538756,E,5,15,0.8,277.810,M,-40.665,M,0.4,3553*74"
2026-08-18T15:49:50.516660,"$GNGGA,101950.60,2829.4266349,N,07704.7538604,E,5,14,0.8,277.836,M,-40.665,M,0.4,3553*7E"
2026-08-18T15:49:50.698425,"$GNGGA,101950.80,2829.4266260,N,07704.7538625,E,5,14,0.8,277.824,M,-40.665,M,0.4,3553*7A"
2026-08-18T15:49:50.895446,"$GNGGA,101951.00,2829.4266118,N,07704.7538548,E,5,14,0.8,277.837,M,-40.665,M,0.4,3553*75"
2026-08-18T15:49:51.095418,"$GNGGA,101951.20,2829.4266035,N,07704.7538505,E,5,14,0.8,277.865,M,-40.665,M,0.4,3553*77"
2026-08-18T15:49:51.301466,"$GNGGA,101951.40,2829.4265966,N,07704.7538503,E,5,14,0.8,277.880,M,-40.665,M,0.4,3553*70"
2026-08-18T15:49:51.496678,"$GNGGA,101951.60,2829.4265859,N,07704.7538432,E,5,14,0.8,277.888,M,-40.665,M,0.4,3553*74"
2026-08-18T15:49:51.695934,"$GNGGA,101951.80,2829.4265799,N,07704.7538341,E,5,13,0.8,277.903,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:49:51.892102,"$GNGGA,101952.00,2829.4265722,N,07704.7538281,E,5,14,0.8,277.917,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:49:52.096242,"$GNGGA,101952.20,2829.4265648,N,07704.7538216,E,5,14,0.8,277.937,M,-40.665,M,0.4,3553*78"
2026-08-18T15:49:52.296909,"$GNGGA,101952.40,2829.4265519,N,07704.7538134,E,5,14,0.8,277.958,M,-40.665,M,0.4,3553*73"
2026-08-18T15:49:52.496152,"$GNGGA,101952.60,2829.4265386,N,07704.7538077,E,5,13,0.8,277.964,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:49:52.696018,"$GNGGA,101952.80,2829.4265336,N,07704.7538038,E,5,14,0.8,277.965,M,-40.665,M,0.4,3553*77"
2026-08-18T15:49:52.901234,"$GNGGA,101953.00,2829.4265236,N,07704.7537903,E,1,15,0.8,277.986,M,-40.665,M,0.4,*79"
2026-08-18T15:49:53.111371,"$GNGGA,101953.20,2829.4265147,N,07704.7537807,E,1,15,0.8,278.001,M,-40.665,M,0.4,*72"
2026-08-18T15:49:53.321343,"$GNGGA,101953.40,2829.4265162,N,07704.7537800,E,1,14,0.8,278.003,M,-40.665,M,0.4,*77"
2026-08-18T15:49:53.560761,"$GNGGA,101953.60,2829.4265155,N,07704.7537783,E,1,14,0.8,278.013,M,-40.665,M,0.4,*74"
2026-08-18T15:49:53.689021,"$GNGGA,101953.80,2829.4265094,N,07704.7537666,E,1,15,0.8,278.050,M,-40.665,M,0.4,*7A"
2026-08-18T15:49:53.890653,"$GNGGA,101954.00,2829.4265065,N,07704.7537675,E,5,15,0.8,278.062,M,-40.665,M,0.4,3553*7C"
2026-08-18T15:49:54.125130,"$GNGGA,101954.20,2829.4264956,N,07704.7537564,E,5,15,0.8,278.088,M,-40.665,M,0.4,3553*71"
2026-08-18T15:49:54.315339,"$GNGGA,101954.40,2829.4264878,N,07704.7537490,E,5,16,0.8,278.109,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:49:54.490191,"$GNGGA,101954.60,2829.4264884,N,07704.7537564,E,5,17,0.8,278.121,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:49:54.692674,"$GNGGA,101954.80,2829.4264783,N,07704.7537498,E,5,16,0.8,278.142,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:49:54.918043,"$GNGGA,101955.00,2829.4264619,N,07704.7537352,E,5,17,0.8,278.164,M,-40.665,M,0.4,3553*74"
2026-08-18T15:49:55.110671,"$GNGGA,101955.20,2829.4264539,N,07704.7537302,E,5,15,0.8,278.182,M,-40.665,M,0.4,3553*78"
2026-08-18T15:49:55.328756,"$GNGGA,101955.40,2829.4264527,N,07704.7537312,E,5,15,0.8,278.188,M,-40.665,M,1.4,3553*7B"
2026-08-18T15:49:55.490086,"$GNGGA,101955.60,2829.4264460,N,07704.7537270,E,5,15,0.8,278.189,M,-40.665,M,1.4,3553*7F"
2026-08-18T15:49:55.690473,"$GNGGA,101955.80,2829.4264388,N,07704.7537179,E,5,15,0.8,278.209,M,-40.665,M,1.4,3553*71"
2026-08-18T15:49:55.906484,"$GNGGA,101956.00,2829.4264313,N,07704.7537068,E,1,15,0.8,278.235,M,-40.665,M,1.4,*72"
2026-08-18T15:49:56.117796,"$GNGGA,101956.20,2829.4264289,N,07704.7537083,E,1,16,0.8,278.223,M,-40.665,M,1.4,*73"
2026-08-18T15:49:56.304969,"$GNGGA,101956.40,2829.4264256,N,07704.7537045,E,1,14,0.8,278.235,M,-40.665,M,0.4,*79"
2026-08-18T15:49:56.493010,"$GNGGA,101956.60,2829.4264181,N,07704.7537003,E,1,15,0.8,278.242,M,-40.665,M,0.4,*71"
2026-08-18T15:49:56.699124,"$GNGGA,101956.80,2829.4264052,N,07704.7536979,E,1,15,0.8,278.234,M,-40.665,M,0.4,*74"
2026-08-18T15:49:56.894632,"$GNGGA,101957.00,2829.4263995,N,07704.7536926,E,5,14,0.8,278.271,M,-40.665,M,0.4,3553*76"
2026-08-18T15:49:57.120829,"$GNGGA,101957.20,2829.4264024,N,07704.7536953,E,5,14,0.8,278.290,M,-40.665,M,0.4,3553*7D"
2026-08-18T15:49:57.315996,"$GNGGA,101957.40,2829.4264166,N,07704.7537095,E,5,15,0.8,278.307,M,-40.665,M,0.4,3553*70"
2026-08-18T15:49:57.500210,"$GNGGA,101957.60,2829.4264326,N,07704.7537292,E,5,15,0.8,278.308,M,-40.665,M,0.4,3553*7E"
2026-08-18T15:49:57.743826,"$GNGGA,101957.80,2829.4264363,N,07704.7537326,E,5,16,0.8,278.324,M,-40.665,M,0.4,3553*72"
2026-08-18T15:49:57.924803,"$GNGGA,101958.00,2829.4264309,N,07704.7537308,E,5,15,0.8,278.334,M,-40.665,M,0.4,3553*77"
2026-08-18T15:49:58.094181,"$GNGGA,101958.20,2829.4264230,N,07704.7537287,E,5,17,0.8,278.342,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:49:58.382796,"$GNGGA,101958.40,2829.4264240,N,07704.7537360,E,5,17,0.8,278.335,M,-40.665,M,0.4,3553*72"
2026-08-18T15:49:58.490057,"$GNGGA,101958.60,2829.4264217,N,07704.7537341,E,5,17,0.8,278.349,M,-40.665,M,0.4,3553*7A"
2026-08-18T15:49:58.693809,"$GNGGA,101958.80,2829.4264206,N,07704.7537389,E,5,18,0.8,278.350,M,-40.665,M,0.4,3553*77"
2026-08-18T15:49:58.894139,"$GNGGA,101959.00,2829.4264151,N,07704.7537296,E,5,17,0.8,278.388,M,-40.665,M,0.4,3553*7A"
2026-08-18T15:49:59.090682,"$GNGGA,101959.20,2829.4264047,N,07704.7537228,E,5,17,0.8,278.410,M,-40.665,M,0.4,3553*7D"
2026-08-18T15:49:59.322206,"$GNGGA,101959.40,2829.4263983,N,07704.7537203,E,5,16,0.8,278.426,M,-40.665,M,0.4,3553*70"
2026-08-18T15:49:59.503745,"$GNGGA,101959.60,2829.4263941,N,07704.7537135,E,5,17,0.8,278.459,M,-40.665,M,0.4,3553*73"
2026-08-18T15:49:59.691325,"$GNGGA,101959.80,2829.4263915,N,07704.7537111,E,5,18,0.8,278.484,M,-40.665,M,0.4,3553*75"
2026-08-18T15:49:59.894103,"$GNGGA,102000.00,2829.4263822,N,07704.7537051,E,5,18,0.8,278.510,M,-40.665,M,0.4,3553*77"
2026-08-18T15:50:00.165997,"$GNGGA,102000.20,2829.4263828,N,07704.7537134,E,5,18,0.8,278.507,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:50:00.318034,"$GNGGA,102000.40,2829.4263793,N,07704.7537129,E,1,17,0.8,278.513,M,-40.665,M,0.4,*70"
2026-08-18T15:50:00.492301,"$GNGGA,102000.60,2829.4263696,N,07704.7537033,E,1,17,0.8,278.525,M,-40.665,M,0.4,*79"
2026-08-18T15:50:00.693464,"$GNGGA,102000.80,2829.4263616,N,07704.7536956,E,1,17,0.8,278.520,M,-40.665,M,0.4,*71"
2026-08-18T15:50:00.891050,"$GNGGA,102001.00,2829.4263401,N,07704.7536801,E,5,18,0.8,278.550,M,-40.665,M,0.4,3553*73"
2026-08-18T15:50:01.096537,"$GNGGA,102001.20,2829.4263245,N,07704.7536779,E,5,18,0.8,278.556,M,-40.665,M,0.4,3553*71"
2026-08-18T15:50:01.316710,"$GNGGA,102001.40,2829.4263129,N,07704.7536696,E,1,18,0.8,278.571,M,-40.665,M,0.4,*7F"
2026-08-18T15:50:01.493270,"$GNGGA,102001.60,2829.4263066,N,07704.7536642,E,1,17,0.7,278.574,M,-40.665,M,0.4,*7B"
2026-08-18T15:50:01.694187,"$GNGGA,102001.80,2829.4263100,N,07704.7536591,E,1,18,0.7,278.584,M,-40.665,M,0.4,*79"
2026-08-18T15:50:01.897788,"$GNGGA,102002.00,2829.4263134,N,07704.7536555,E,1,17,0.7,278.599,M,-40.665,M,0.4,*7E"
2026-08-18T15:50:02.090002,"$GNGGA,102002.20,2829.4263084,N,07704.7536451,E,1,17,0.8,278.628,M,-40.665,M,0.4,*75"
2026-08-18T15:50:02.321400,"$GNGGA,102002.40,2829.4263174,N,07704.7536490,E,1,17,0.8,278.642,M,-40.665,M,0.4,*7C"
2026-08-18T15:50:02.491647,"$GNGGA,102002.60,2829.4263262,N,07704.7536539,E,1,17,0.8,278.655,M,-40.665,M,0.4,*7E"
2026-08-18T15:50:02.744232,"$GNGGA,102002.80,2829.4263287,N,07704.7536475,E,1,17,0.7,278.680,M,-40.665,M,0.4,*75"
2026-08-18T15:50:02.940149,"$GNGGA,102003.00,2829.4263298,N,07704.7536455,E,5,16,0.8,278.726,M,-40.665,M,0.4,3553*77"
2026-08-18T15:50:03.091677,"$GNGGA,102003.20,2829.4263246,N,07704.7536490,E,5,18,0.7,278.738,M,-40.665,M,0.4,3553*71"
2026-08-18T15:50:03.360627,"$GNGGA,102003.40,2829.4263216,N,07704.7536493,E,5,16,0.7,278.758,M,-40.665,M,0.4,3553*79"
2026-08-18T15:50:03.496487,"$GNGGA,102003.60,2829.4263289,N,07704.7536570,E,5,18,0.7,278.773,M,-40.665,M,0.4,3553*76"
2026-08-18T15:50:03.711047,"$GNGGA,102003.80,2829.4263312,N,07704.7536524,E,5,16,0.8,278.811,M,-40.665,M,0.4,3553*70"
2026-08-18T15:50:03.930763,"$GNGGA,102004.00,2829.4263252,N,07704.7536429,E,5,18,0.8,278.853,M,-40.665,M,0.4,3553*7E"
2026-08-18T15:50:04.123254,"$GNGGA,102004.20,2829.4263186,N,07704.7536375,E,5,17,0.8,278.888,M,-40.665,M,0.4,3553*71"
2026-08-18T15:50:04.317515,"$GNGGA,102004.40,2829.4263125,N,07704.7536405,E,5,16,0.7,278.897,M,-40.665,M,0.4,3553*7E"
2026-08-18T15:50:04.516514,"$GNGGA,102004.60,2829.4263162,N,07704.7536494,E,5,16,0.7,278.894,M,-40.665,M,0.4,3553*74"
2026-08-18T15:50:04.760496,"$GNGGA,102004.80,2829.4263216,N,07704.7536540,E,5,17,0.7,278.915,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:50:05.009990,"$GNGGA,102005.00,2829.4263200,N,07704.7536550,E,5,17,0.7,278.940,M,-40.665,M,0.4,3553*74"
2026-08-18T15:50:05.087649,"$GNGGA,102005.20,2829.4263145,N,07704.7536548,E,5,16,0.7,278.958,M,-40.665,M,0.4,3553*75"
2026-08-18T15:50:05.315718,"$GNGGA,102005.40,2829.4263047,N,07704.7536589,E,5,17,0.7,278.958,M,-40.665,M,0.4,3553*7C"
2026-08-18T15:50:05.500373,"$GNGGA,102005.60,2829.4263000,N,07704.7536587,E,5,17,0.7,278.972,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:50:05.692426,"$GNGGA,102005.80,2829.4263031,N,07704.7536575,E,5,16,0.7,278.996,M,-40.665,M,0.4,3553*71"
2026-08-18T15:50:05.926510,"$GNGGA,102006.00,2829.4263021,N,07704.7536631,E,5,14,0.8,279.002,M,-40.665,M,0.4,3553*70"
2026-08-18T15:50:06.096326,"$GNGGA,102006.20,2829.4263009,N,07704.7536678,E,5,16,0.8,279.019,M,-40.665,M,0.4,3553*7D"
2026-08-18T15:50:06.318574,"$GNGGA,102006.40,2829.4262999,N,07704.7536752,E,5,15,0.8,279.013,M,-40.665,M,0.4,3553*7A"
2026-08-18T15:50:06.493447,"$GNGGA,102006.60,2829.4262964,N,07704.7536734,E,5,14,0.8,279.028,M,-40.665,M,0.4,3553*73"
2026-08-18T15:50:06.690392,"$GNGGA,102006.80,2829.4262963,N,07704.7536811,E,5,16,0.8,279.007,M,-40.665,M,0.4,3553*7D"
2026-08-18T15:50:06.890951,"$GNGGA,102007.00,2829.4262868,N,07704.7536692,E,5,16,0.8,279.041,M,-40.665,M,0.4,3553*79"
2026-08-18T15:50:07.115636,"$GNGGA,102007.20,2829.4262826,N,07704.7536702,E,5,16,0.8,279.063,M,-40.665,M,0.4,3553*79"
2026-08-18T15:50:07.322625,"$GNGGA,102007.40,2829.4262784,N,07704.7536726,E,5,16,0.8,279.073,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:50:07.491485,"$GNGGA,102007.60,2829.4262667,N,07704.7536705,E,5,15,0.8,279.084,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:50:07.695412,"$GNGGA,102007.80,2829.4262583,N,07704.7536715,E,5,17,0.8,279.082,M,-40.665,M,0.4,3553*79"
2026-08-18T15:50:07.924812,"$GNGGA,102008.00,2829.4262463,N,07704.7536637,E,5,16,0.8,279.105,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:50:08.094140,"$GNGGA,102008.20,2829.4262402,N,07704.7536677,E,5,16,0.8,279.107,M,-40.665,M,0.4,3553*7C"
2026-08-18T15:50:08.317665,"$GNGGA,102008.40,2829.4262366,N,07704.7536736,E,5,17,0.7,279.115,M,-40.665,M,0.4,3553*76"
2026-08-18T15:50:08.508157,"$GNGGA,102008.60,2829.4262340,N,07704.7536756,E,5,17,0.7,279.137,M,-40.665,M,0.4,3553*76"
2026-08-18T15:50:08.693182,"$GNGGA,102008.80,2829.4262315,N,07704.7536822,E,5,17,0.7,279.140,M,-40.665,M,0.4,3553*74"
2026-08-18T15:50:08.892109,"$GNGGA,102009.00,2829.4262264,N,07704.7536884,E,5,17,0.7,279.175,M,-40.665,M,0.4,3553*70"
2026-08-18T15:50:09.102069,"$GNGGA,102009.20,2829.4262275,N,07704.7537044,E,5,15,0.7,279.176,M,-40.665,M,0.4,3553*76"
2026-08-18T15:50:09.316690,"$GNGGA,102009.40,2829.4262269,N,07704.7537139,E,5,17,0.7,279.181,M,-40.665,M,1.4,3553*7D"
2026-08-18T15:50:09.495744,"$GNGGA,102009.60,2829.4262295,N,07704.7537183,E,5,15,0.7,279.204,M,-40.665,M,1.4,3553*71"
2026-08-18T15:50:09.690652,"$GNGGA,102009.80,2829.4262395,N,07704.7537337,E,5,17,0.7,279.206,M,-40.665,M,1.4,3553*73"
2026-08-18T15:50:09.896352,"$GNGGA,102010.00,2829.4262433,N,07704.7537467,E,5,15,0.7,279.214,M,-40.665,M,1.4,3553*7B"
2026-08-18T15:50:10.091478,"$GNGGA,102010.20,2829.4262373,N,07704.7537513,E,5,15,0.7,279.225,M,-40.665,M,1.4,3553*7A"
2026-08-18T15:50:10.320453,"$GNGGA,102010.40,2829.4262283,N,07704.7537475,E,5,15,0.7,279.261,M,-40.665,M,1.4,3553*73"
2026-08-18T15:50:10.555728,"$GNGGA,102010.60,2829.4262184,N,07704.7537508,E,5,17,0.7,279.263,M,-40.665,M,1.4,3553*7E"
2026-08-18T15:50:10.690207,"$GNGGA,102010.80,2829.4262138,N,07704.7537560,E,5,17,0.7,279.260,M,-40.665,M,1.4,3553*7A"
2026-08-18T15:50:10.893694,"$GNGGA,102011.00,2829.4262073,N,07704.7537573,E,5,17,0.7,279.286,M,-40.665,M,1.4,3553*77"
2026-08-18T15:50:11.092074,"$GNGGA,102011.20,2829.4262036,N,07704.7537578,E,5,17,0.7,279.314,M,-40.665,M,1.4,3553*75"
2026-08-18T15:50:11.322401,"$GNGGA,102011.40,2829.4262059,N,07704.7537658,E,5,17,0.7,279.318,M,-40.665,M,0.4,3553*76"
2026-08-18T15:50:11.490337,"$GNGGA,102011.60,2829.4262095,N,07704.7537666,E,5,16,0.7,279.350,M,-40.665,M,0.4,3553*74"
2026-08-18T15:50:11.693950,"$GNGGA,102011.80,2829.4262129,N,07704.7537708,E,5,15,0.7,279.366,M,-40.665,M,0.4,3553*73"
2026-08-18T15:50:11.901802,"$GNGGA,102012.00,2829.4262084,N,07704.7537744,E,5,15,0.7,279.381,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:50:12.091687,"$GNGGA,102012.20,2829.4262007,N,07704.7537728,E,5,14,0.7,279.408,M,-40.665,M,0.4,3553*7B"
2026-08-18T15:50:12.304899,"$GNGGA,102012.40,2829.4261946,N,07704.7537772,E,5,15,0.7,279.409,M,-40.665,M,0.4,3553*7D"
2026-08-18T15:50:12.490494,"$GNGGA,102012.60,2829.4261920,N,07704.7537792,E,5,16,0.7,279.429,M,-40.665,M,0.4,3553*70"
2026-08-18T15:50:12.692247,"$GNGGA,102012.80,2829.4261883,N,07704.7537854,E,5,15,0.7,279.435,M,-40.665,M,0.4,3553*7D"
2026-08-18T15:50:12.891921,"$GNGGA,102013.00,2829.4261859,N,07704.7537877,E,5,17,0.7,279.464,M,-40.665,M,0.4,3553*74"
2026-08-18T15:50:13.093800,"$GNGGA,102013.20,2829.4261901,N,07704.7537969,E,5,16,0.7,279.474,M,-40.665,M,0.4,3553*74"
2026-08-18T15:50:13.307204,"$GNGGA,102013.40,2829.4261854,N,07704.7537942,E,5,16,0.7,279.506,M,-40.665,M,0.4,3553*7E"
2026-08-18T15:50:13.490662,"$GNGGA,102013.60,2829.4261788,N,07704.7537883,E,5,15,0.8,279.529,M,-40.665,M,0.4,3553*7F"
2026-08-18T15:50:13.693165,"$GNGGA,102013.80,2829.4261849,N,07704.7537831,E,5,14,0.8,279.561,M,-40.665,M,0.4,3553*77"
2026-08-18T15:50:13.890205,"$GNGGA,102014.00,2829.4261935,N,07704.7537858,E,1,14,0.8,279.580,M,-40.665,M,0.4,*76"
2026-08-18T15:50:14.090177,"$GNGGA,102014.20,2829.4261932,N,07704.7537909,E,1,16,0.7,279.583,M,-40.665,M,0.4,*78"
2026-08-18T15:50:14.299084,"$GNGGA,102014.40,2829.4261893,N,07704.7537947,E,1,16,0.7,279.573,M,-40.665,M,0.4,*71"
2026-08-18T15:50:14.490504,"$GNGGA,102014.60,2829.4261928,N,07704.7537934,E,1,17,0.7,279.588,M,-40.665,M,0.4,*73"
2026-08-18T15:50:14.693993,"$GNGGA,102014.80,2829.4262021,N,07704.7537963,E,1,18,0.7,279.589,M,-40.665,M,0.4,*72"
2026-08-18T15:50:14.890522,"$GNGGA,102015.00,2829.4262012,N,07704.7537977,E,5,16,0.7,279.625,M,-40.665,M,0.4,3553*71"
2026-08-18T15:50:15.095196,"$GNGGA,102015.20,2829.4261878,N,07704.7537965,E,5,16,0.7,279.647,M,-40.665,M,0.4,3553*73"
2026-08-18T15:50:15.320268,"$GNGGA,102015.40,2829.4261787,N,07704.7537992,E,5,15,0.7,279.654,M,-40.665,M,0.4,3553*73"
2026-08-18T15:50:15.507887,"$GNGGA,102015.60,2829.4261769,N,07704.7538010,E,5,16,0.7,279.678,M,-40.665,M,0.4,3553*70"
2026-08-18T15:50:15.694570,"$GNGGA,102015.80,2829.4261733,N,07704.7538061,E,5,15,0.7,279.697,M,-40.665,M,0.4,3553*75"
2026-08-18T15:50:15.895935,"$GNGGA,102016.00,2829.4261725,N,07704.7538099,E,5,14,0.8,279.728,M,-40.665,M,0.4,3553*75"
2026-08-18T15:50:16.087395,"$GNGGA,102016.20,2829.4261766,N,07704.7538199,E,5,15,0.8,279.732,M,-40.665,M,0.4,3553*7B"
